timeStep pedestrianId speedInAreaUsingAgentVelocity-PID6 velocity-PID7
43 39 1.596690388080723 1.596690388080723
43 40 0.987359152013083 0.987359152013083
43 41 1.221415196469157 1.221415196469157
43 42 0.5736909502688673 0.5736909502688673
43 43 1.680790181004961 1.680790181004961
43 44 1.4365906136217939 1.4365906136217939
43 45 1.4341556667621722 1.4341556667621722
43 46 1.2228063190641745 1.2228063190641745
43 47 1.265810992872687 1.265810992872687
43 48 1.3152864715104844 1.3152864715104844
43 49 1.6496598342223214 1.6496598342223214
43 50 0.7696580999543191 0.7696580999543191
43 51 1.7586926080910181 1.7586926080910181
43 52 1.8545665369959718 1.8545665369959718
43 53 1.2766619872256812 1.2766619872256812
43 54 1.068294043675243 1.068294043675243
43 55 0.8130053542624855 0.8130053542624855
43 56 1.4741258838592688 1.4741258838592688
43 57 1.5429189476901564 1.5429189476901564
43 58 1.1658803813560144 1.1658803813560144
43 59 1.494511505409631 1.494511505409631
43 60 0.9358255143421643 0.9358255143421643
43 61 1.754117836889666 1.754117836889666
43 62 1.3519112843195595 1.3519112843195595
43 63 1.1116601671166266 1.1116601671166266
43 64 1.0116305834368275 1.0116305834368275
43 65 0.9300334229799845 0.9300334229799845
43 66 1.342209380777674 1.342209380777674
43 67 1.5138059069687602 1.5138059069687602
43 68 1.5380057724798961 1.5380057724798961
43 69 1.3424221417543574 1.3424221417543574
43 70 1.2277240674403993 1.2277240674403993
43 71 1.1852298491453979 1.1852298491453979
43 72 0.9617662829791589 0.9617662829791589
43 73 1.6285295135937023 1.6285295135937023
43 74 1.5984368043852328 1.5984368043852328
43 75 1.6784582830757224 1.6784582830757224
43 76 1.0573476220621014 1.0573476220621014
43 77 1.2729887318394302 1.2729887318394302
43 78 1.7356924963660763 1.7356924963660763
43 79 1.4495194044010946 1.4495194044010946
43 80 1.377104032229049 1.377104032229049
43 81 1.2362871587943391 1.2362871587943391
43 82 1.7506963683215822 1.7506963683215822
43 83 0.6041161117810563 0.6041161117810563
43 84 0.788934187084614 0.788934187084614
43 85 1.037416376865253 1.037416376865253
43 86 1.7694166480008378 1.7694166480008378
43 87 1.4170742007532804 1.4170742007532804
43 88 1.5920728965690483 1.5920728965690483
43 89 1.0476524600464836 1.0476524600464836
43 90 1.7560691749830035 1.7560691749830035
43 91 1.2264518846464587 1.2264518846464587
43 92 1.2731722019132419 1.2731722019132419
43 93 0.8379346894773867 0.8379346894773867
43 94 1.2156213247383159 1.2156213247383159
43 95 1.9234930525878495 1.9234930525878495
43 96 1.2439730565735676 1.2439730565735676
43 97 1.4032484894956025 1.4032484894956025
43 98 1.5906883650578278 1.5906883650578278
43 99 1.309864789314455 1.309864789314455
43 100 1.728431168729884 1.728431168729884
44 1 1.1941607914396826 1.1941607914396826
44 2 1.362430629797889 1.362430629797889
44 3 1.0248789451352345 1.0248789451352345
44 4 1.1880850171184802 1.1880850171184802
44 5 1.707785059057836 1.707785059057836
44 6 1.3175328466892982 1.3175328466892982
44 7 1.8135788342132038 1.8135788342132038
44 8 0.6008662168363583 0.6008662168363583
44 9 1.0760865412244243 1.0760865412244243
44 10 1.6539942302694661 1.6539942302694661
44 11 1.269050250308032 1.269050250308032
44 12 1.2277092135403922 1.2277092135403922
44 13 1.4339975932988376 1.4339975932988376
44 14 0.9774850350081904 0.9774850350081904
44 15 0.9734829541254496 0.9734829541254496
44 16 1.107789938414621 1.107789938414621
44 17 1.064916885948244 1.064916885948244
44 18 1.4722372143366487 1.4722372143366487
44 19 1.9892528921520998 1.9892528921520998
44 20 1.0790435858070015 1.0790435858070015
44 21 1.386866698491457 1.386866698491457
44 22 1.5446466024391683 1.5446466024391683
44 23 1.2203464996697484 1.2203464996697484
44 24 1.7185975008726062 1.7185975008726062
44 25 1.6088932127762845 1.6088932127762845
44 26 1.433732582315914 1.433732582315914
44 27 0.9105726110639418 0.9105726110639418
44 28 1.3719068026958408 1.3719068026958408
44 29 1.3956499068959236 1.3956499068959236
44 30 1.275179339739711 1.275179339739711
44 31 1.196846134582282 1.196846134582282
44 32 0.7055741466271286 0.7055741466271286
44 33 1.1223898778129597 1.1223898778129597
44 34 1.478149058168966 1.478149058168966
44 35 1.2556481218330326 1.2556481218330326
44 36 0.8990336244851417 0.8990336244851417
44 37 0.9999081291255537 0.9999081291255537
44 38 1.231910230608157 1.231910230608157
44 39 1.596690388080723 1.596690388080723
44 40 0.670020286028274 0.670020286028274
44 41 1.221415196469157 1.221415196469157
44 42 0.5736909502688673 0.5736909502688673
44 43 1.6807901810049577 1.6807901810049577
44 44 1.4907843363092153 1.4907843363092153
44 45 1.4341556667621722 1.4341556667621722
44 46 1.6595886876342965 1.6595886876342965
44 47 1.265810992872687 1.265810992872687
44 48 1.3152864715104844 1.3152864715104844
44 49 1.6496598342223214 1.6496598342223214
44 50 0.9650637030721655 0.9650637030721655
44 51 1.2301758682222363 1.2301758682222363
44 52 1.8545665369959743 1.8545665369959743
44 53 1.31963654526025 1.31963654526025
44 54 1.068294043675243 1.068294043675243
44 55 0.8130053542624855 0.8130053542624855
44 56 1.4741258838592688 1.4741258838592688
44 57 1.5429189476901564 1.5429189476901564
44 58 1.166735236938076 1.166735236938076
44 59 1.3807485909506019 1.3807485909506019
44 60 1.322508130076001 1.322508130076001
44 61 1.5281862599755152 1.5281862599755152
44 62 1.57236181867022 1.57236181867022
44 63 0.9524487862971236 0.9524487862971236
44 64 1.0949810530892745 1.0949810530892745
44 65 0.8983894794459193 0.8983894794459193
44 66 1.3422093807776652 1.3422093807776652
44 67 1.5138059069687577 1.5138059069687577
44 68 1.5380057724798961 1.5380057724798961
44 69 1.2999433373231342 1.2999433373231342
44 70 1.3288789547087498 1.3288789547087498
44 71 1.1852298491454023 1.1852298491454023
44 72 1.0625661821563481 1.0625661821563481
44 73 1.6285295135937023 1.6285295135937023
44 74 1.1729034651752333 1.1729034651752333
44 75 1.6498759992249907 1.6498759992249907
44 76 1.0573476220621014 1.0573476220621014
44 77 1.2118491685013173 1.2118491685013173
44 78 1.7356924963660763 1.7356924963660763
44 79 1.4495194044010946 1.4495194044010946
44 80 1.2722782295151813 1.2722782295151813
44 81 1.2362871587943391 1.2362871587943391
44 82 1.7506963683215822 1.7506963683215822
44 83 0.4623704544068543 0.4623704544068543
44 84 0.9892337235368424 0.9892337235368424
44 85 1.244899652238334 1.244899652238334
44 86 1.7694166480008378 1.7694166480008378
44 87 0.9009672390839909 0.9009672390839909
44 88 1.4711679066256809 1.4711679066256809
44 89 1.0476524600464836 1.0476524600464836
44 90 1.7560691749830035 1.7560691749830035
44 91 1.2264518846464538 1.2264518846464538
44 92 1.226889222166731 1.226889222166731
44 93 0.5026455544673345 0.5026455544673345
44 94 1.2156213247383152 1.2156213247383152
44 95 1.9234930525878504 1.9234930525878504
44 96 1.198751538466217 1.198751538466217
44 97 1.4032484894956025 1.4032484894956025
44 98 1.6390559109866953 1.6390559109866953
44 99 1.3883251791759323 1.3883251791759323
44 100 1.7284311687298766 1.7284311687298766
45 1 1.194160791439677 1.194160791439677
45 2 1.0230129366631835 1.0230129366631835
45 3 1.0248789451352345 1.0248789451352345
45 4 1.1880850171184802 1.1880850171184802
45 5 1.707785059057836 1.707785059057836
45 6 1.317532846689302 1.317532846689302
45 7 1.8135788342132038 1.8135788342132038
45 8 1.1102559990251972 1.1102559990251972
45 9 1.0760865412244243 1.0760865412244243
45 10 1.6539942302694661 1.6539942302694661
45 11 1.269050250308032 1.269050250308032
45 12 0.9587766658458894 0.9587766658458894
45 13 1.2529593571464341 1.2529593571464341
45 14 0.7819880280065377 0.7819880280065377
45 15 0.9734829541254496 0.9734829541254496
45 16 1.107789938414621 1.107789938414621
45 17 1.064916885948244 1.064916885948244
45 18 1.4722372143366576 1.4722372143366576
45 19 1.9892528921520998 1.9892528921520998
45 20 1.3282326258569424 1.3282326258569424
45 21 1.263939070884081 1.263939070884081
45 22 1.5446466024391683 1.5446466024391683
45 23 1.2614253850733161 1.2614253850733161
45 24 1.7185975008725989 1.7185975008725989
45 25 1.3546714700869147 1.3546714700869147
45 26 1.4039389827855933 1.4039389827855933
45 27 0.9105726110639418 0.9105726110639418
45 28 0.5250060041406613 0.5250060041406613
45 29 1.3956499068959236 1.3956499068959236
45 30 1.392289513622405 1.392289513622405
45 31 1.2371339587547883 1.2371339587547883
45 32 1.4594456716701907 1.4594456716701907
45 33 1.1223898778129597 1.1223898778129597
45 34 1.478149058168966 1.478149058168966
45 35 1.2556481218330326 1.2556481218330326
45 36 0.8990336244851417 0.8990336244851417
45 37 1.0822927599744787 1.0822927599744787
45 38 0.8900374365576295 0.8900374365576295
45 39 1.596690388080723 1.596690388080723
45 40 0.9873591520130832 0.9873591520130832
45 41 1.221415196469157 1.221415196469157
45 42 1.4144044245821819 1.4144044245821819
45 43 1.680790181004961 1.680790181004961
45 44 1.4907843363092153 1.4907843363092153
45 45 1.4341556667621722 1.4341556667621722
45 46 1.6595886876342958 1.6595886876342958
45 47 1.2658109928726857 1.2658109928726857
45 48 1.198703496562165 1.198703496562165
45 49 1.349763691224727 1.349763691224727
45 50 0.9650637030721655 0.9650637030721655
45 51 1.2301758682222363 1.2301758682222363
45 52 1.8545665369959743 1.8545665369959743
45 53 1.31963654526025 1.31963654526025
45 54 0.5341470218376188 0.5341470218376188
45 55 1.0622426861255656 1.0622426861255656
45 56 1.4741258838592683 1.4741258838592683
45 57 1.5429189476901564 1.5429189476901564
45 58 1.166735236938076 1.166735236938076
45 59 1.3807485909506019 1.3807485909506019
45 60 1.322508130076001 1.322508130076001
45 61 1.883830838434923 1.883830838434923
45 62 1.8651210927562605 1.8651210927562605
45 63 0.9524487862971236 0.9524487862971236
45 64 1.0949810530892745 1.0949810530892745
45 65 0.8983894794459193 0.8983894794459193
45 66 1.3391196602691748 1.3391196602691748
45 67 1.5138059069687577 1.5138059069687577
45 68 1.5380057724798961 1.5380057724798961
45 69 1.131382857448908 1.131382857448908
45 70 1.3288789547087498 1.3288789547087498
45 71 1.1852298491454023 1.1852298491454023
45 72 1.0625661821563481 1.0625661821563481
45 73 1.6285295135937023 1.6285295135937023
45 74 1.6587359878052166 1.6587359878052166
45 75 1.5755966819533456 1.5755966819533456
45 76 0.8681177293535306 0.8681177293535306
45 77 1.2118491685013173 1.2118491685013173
45 78 1.7356924963660862 1.7356924963660862
45 79 1.3676006584999527 1.3676006584999527
45 80 1.2722782295151813 1.2722782295151813
45 81 1.2362871587943525 1.2362871587943525
45 82 1.7506963683215822 1.7506963683215822
45 83 1.1502028092303105 1.1502028092303105
45 84 0.9892337235368424 0.9892337235368424
45 85 1.244899652238334 1.244899652238334
45 86 1.7694166480008378 1.7694166480008378
45 87 1.4530445066152298 1.4530445066152298
45 88 1.5920728965690205 1.5920728965690205
45 89 1.0476524600464852 1.0476524600464852
45 90 1.7560691749830077 1.7560691749830077
45 91 1.1730047198320477 1.1730047198320477
45 92 1.2731722019132412 1.2731722019132412
45 93 0.5026455544673345 0.5026455544673345
45 94 1.2156213247383152 1.2156213247383152
45 95 1.9234930525878495 1.9234930525878495
45 96 1.2155178362790209 1.2155178362790209
45 97 1.3239447174328363 1.3239447174328363
45 98 1.6390559109866953 1.6390559109866953
45 99 1.3883251791759423 1.3883251791759423
45 100 1.7284311687298766 1.7284311687298766
46 1 1.194160791439676 1.194160791439676
46 2 1.0230129366631835 1.0230129366631835
46 3 1.1733827459042625 1.1733827459042625
46 4 1.1880850171184762 1.1880850171184762
46 5 1.707785059057836 1.707785059057836
46 6 1.6241534636517294 1.6241534636517294
46 7 1.8344622839218168 1.8344622839218168
46 8 1.1102559990251972 1.1102559990251972
46 9 1.4604610909259228 1.4604610909259228
46 10 1.6539942302694552 1.6539942302694552
46 11 1.2690502503080354 1.2690502503080354
46 12 1.301248516464411 1.301248516464411
46 13 0.588220602839313 0.588220602839313
46 14 1.1653847075503165 1.1653847075503165
46 15 0.9734829541254516 0.9734829541254516
46 16 1.107789938414621 1.107789938414621
46 17 1.0604647893492407 1.0604647893492407
46 18 1.4722372143366576 1.4722372143366576
46 19 1.98925289215209 1.98925289215209
46 20 1.3282326258569486 1.3282326258569486
46 21 0.5744589957187606 0.5744589957187606
46 22 1.5446466024391683 1.5446466024391683
46 23 1.2614253850733161 1.2614253850733161
46 24 1.7185975008725989 1.7185975008725989
46 25 1.5564988811762708 1.5564988811762708
46 26 1.2119208078327555 1.2119208078327555
46 27 1.161803187122646 1.161803187122646
46 28 0.5250060041406613 0.5250060041406613
46 29 1.3956499068959236 1.3956499068959236
46 30 1.392289513622405 1.392289513622405
46 31 1.2371339587547883 1.2371339587547883
46 32 0.7055741466271335 0.7055741466271335
46 33 1.1223898778129413 1.1223898778129413
46 34 1.4781490581689687 1.4781490581689687
46 35 1.2979153183366074 1.2979153183366074
46 36 1.135771588818705 1.135771588818705
46 37 1.0822927599744672 1.0822927599744672
46 38 1.2319102306081584 1.2319102306081584
46 39 1.596690388080723 1.596690388080723
46 40 0.9873591520130832 0.9873591520130832
46 41 1.221415196469157 1.221415196469157
46 42 1.499126697812077 1.499126697812077
46 43 1.18849813474037 1.18849813474037
46 44 1.4907843363092153 1.4907843363092153
46 45 1.4341556667621722 1.4341556667621722
46 46 1.6595886876342958 1.6595886876342958
46 47 1.2658109928726857 1.2658109928726857
46 48 1.0896189898109871 1.0896189898109871
46 49 1.7051901178780051 1.7051901178780051
46 50 1.0445774249906181 1.0445774249906181
46 51 1.480801013960718 1.480801013960718
46 52 1.8545665369959736 1.8545665369959736
46 53 1.31963654526025 1.31963654526025
46 54 0.5341470218376188 0.5341470218376188
46 55 0.9813842762712186 0.9813842762712186
46 56 1.4741258838592683 1.4741258838592683
46 57 1.5429189476901564 1.5429189476901564
46 58 1.1667352369380712 1.1667352369380712
46 59 1.4708896863459766 1.4708896863459766
46 60 0.7933229649964872 0.7933229649964872
46 61 0.922341998666264 0.922341998666264
46 62 1.8651210927562605 1.8651210927562605
46 63 0.9209294359393077 0.9209294359393077
46 64 1.0949810530892656 1.0949810530892656
46 65 0.9724097653770072 0.9724097653770072
46 66 1.3391196602691748 1.3391196602691748
46 67 1.2746089405654242 1.2746089405654242
46 68 1.5380057724798961 1.5380057724798961
46 69 1.131382857448908 1.131382857448908
46 70 1.3279052979986867 1.3279052979986867
46 71 1.1852298491454007 1.1852298491454007
46 72 1.305306014939337 1.305306014939337
46 73 1.6285295135937023 1.6285295135937023
46 74 1.269541562401593 1.269541562401593
46 75 1.7054135593528832 1.7054135593528832
46 76 0.9768618267726532 0.9768618267726532
46 77 1.1760882344639516 1.1760882344639516
46 78 1.612145634709269 1.612145634709269
46 79 1.3676006584999527 1.3676006584999527
46 80 0.8710086112802888 0.8710086112802888
46 81 0.8529050765365283 0.8529050765365283
46 82 1.7506963683215822 1.7506963683215822
46 83 1.1502028092303105 1.1502028092303105
46 84 1.0707388666224877 1.0707388666224877
46 85 1.3835390157242136 1.3835390157242136
46 86 1.7594388235069316 1.7594388235069316
46 87 1.5019563925342598 1.5019563925342598
46 88 1.5744215479047554 1.5744215479047554
46 89 1.0476524600464852 1.0476524600464852
46 90 1.7560691749830077 1.7560691749830077
46 91 1.1730047198320477 1.1730047198320477
46 92 1.2731722019132412 1.2731722019132412
46 93 0.774150709189356 0.774150709189356
46 94 1.2156213247383152 1.2156213247383152
46 95 1.9234930525878495 1.9234930525878495
46 96 1.2155178362790209 1.2155178362790209
46 97 1.3239447174328363 1.3239447174328363
46 98 0.9145871843634078 0.9145871843634078
46 99 1.3883251791759423 1.3883251791759423
46 100 1.7284311687298766 1.7284311687298766
47 1 1.194160791439676 1.194160791439676
47 2 0.9267625490844517 0.9267625490844517
47 3 1.6563691566272853 1.6563691566272853
47 4 1.1880850171184802 1.1880850171184802
47 5 1.7077850590578383 1.7077850590578383
47 6 0.7952014168373308 0.7952014168373308
47 7 1.8962133242687957 1.8962133242687957
47 8 1.2017324336727147 1.2017324336727147
47 9 1.4604610909259288 1.4604610909259288
47 10 1.6539942302694661 1.6539942302694661
47 11 1.269050250308032 1.269050250308032
47 12 1.301248516464411 1.301248516464411
47 13 0.588220602839313 0.588220602839313
47 14 1.2562226856941823 1.2562226856941823
47 15 0.9734829541254516 0.9734829541254516
47 16 1.1077899384146201 1.1077899384146201
47 17 1.0604647893492407 1.0604647893492407
47 18 1.472237214336647 1.472237214336647
47 19 1.989252892152094 1.989252892152094
47 20 1.3529994892118133 1.3529994892118133
47 21 0.693433349245721 0.693433349245721
47 22 1.5446466024391683 1.5446466024391683
47 23 1.1654050950594133 1.1654050950594133
47 24 1.7185975008725989 1.7185975008725989
47 25 1.6088932127762794 1.6088932127762794
47 26 1.2119208078327555 1.2119208078327555
47 27 1.3570123301672952 1.3570123301672952
47 28 1.3719068026958408 1.3719068026958408
47 29 1.3956499068959236 1.3956499068959236
47 30 0.6961447568112 0.6961447568112
47 31 1.102877722929251 1.102877722929251
47 32 1.3046665557376602 1.3046665557376602
47 33 1.1223898778129597 1.1223898778129597
47 34 1.3656316608431445 1.3656316608431445
47 35 1.2979153183366068 1.2979153183366068
47 36 1.0190848767315484 1.0190848767315484
47 37 1.0822927599744672 1.0822927599744672
47 38 1.2319102306081584 1.2319102306081584
47 39 1.596690388080723 1.596690388080723
47 40 1.3400405720565396 1.3400405720565396
47 41 1.221415196469157 1.221415196469157
47 42 1.499126697812077 1.499126697812077
47 43 1.680790181004961 1.680790181004961
47 44 1.4907843363092133 1.4907843363092133
47 45 1.4341556667621722 1.4341556667621722
47 46 1.6595886876342958 1.6595886876342958
47 47 1.2658109928726857 1.2658109928726857
47 48 1.0896189898109871 1.0896189898109871
47 49 1.5243815846544524 1.5243815846544524
47 50 1.0445774249906181 1.0445774249906181
47 51 1.2958273640263789 1.2958273640263789
47 52 1.6579189891336696 1.6579189891336696
47 53 1.2766619872256701 1.2766619872256701
47 54 0.8456209642470178 0.8456209642470178
47 55 0.9813842762712186 0.9813842762712186
47 56 1.4741258838592683 1.4741258838592683
47 57 1.5429189476901564 1.5429189476901564
47 58 0.9579286163921092 0.9579286163921092
47 59 1.494511505409633 1.494511505409633
47 60 1.3225081300760029 1.3225081300760029
47 61 1.9966715707169527 1.9966715707169527
47 62 1.865121092756295 1.865121092756295
47 63 1.2032522942627801 1.2032522942627801
47 64 1.0949810530892679 1.0949810530892679
47 65 0.9724097653770072 0.9724097653770072
47 66 1.240039775245129 1.240039775245129
47 67 1.1153916887182138 1.1153916887182138
47 68 1.5380057724798961 1.5380057724798961
47 69 1.3437015841812885 1.3437015841812885
47 70 1.328878954708744 1.328878954708744
47 71 1.1664964469976093 1.1664964469976093
47 72 1.3053060149393405 1.3053060149393405
47 73 1.6285295135937023 1.6285295135937023
47 74 0.9950134309695219 0.9950134309695219
47 75 1.7054135593528832 1.7054135593528832
47 76 0.9768618267726532 0.9768618267726532
47 77 0.9379544925734935 0.9379544925734935
47 78 1.7356924963660851 1.7356924963660851
47 79 1.1473844712524213 1.1473844712524213
47 80 0.8260729965371064 0.8260729965371064
47 81 0.8529050765365283 0.8529050765365283
47 82 1.7506963683215682 1.7506963683215682
47 83 1.1502028092303105 1.1502028092303105
47 84 1.0707388666224877 1.0707388666224877
47 85 0.9801080893354709 0.9801080893354709
47 86 1.7694166480008469 1.7694166480008469
47 87 1.5019563925342598 1.5019563925342598
47 88 1.5744215479047554 1.5744215479047554
47 89 0.9365654307216928 0.9365654307216928
47 90 1.7560691749830035 1.7560691749830035
47 91 1.0520913117293742 1.0520913117293742
47 92 0.9002686975910611 0.9002686975910611
47 93 1.2147343854797346 1.2147343854797346
47 94 1.2156213247383152 1.2156213247383152
47 95 1.9234930525878495 1.9234930525878495
47 96 1.2439730565735678 1.2439730565735678
47 97 1.4032484894956025 1.4032484894956025
47 98 1.2686066015875248 1.2686066015875248
47 99 1.3883251791759377 1.3883251791759377
47 100 1.7284311687298766 1.7284311687298766
48 1 1.194160791439677 1.194160791439677
48 2 1.3884297705372406 1.3884297705372406
48 3 1.6563691566272858 1.6563691566272858
48 4 1.1880850171184802 1.1880850171184802
48 5 1.7077850590578396 1.7077850590578396
48 6 0.7952014168373308 0.7952014168373308
48 7 1.0072622246848992 1.0072622246848992
48 8 1.201732433672718 1.201732433672718
48 9 1.3779239819759972 1.3779239819759972
48 10 1.6539942302694661 1.6539942302694661
48 11 1.269050250308032 1.269050250308032
48 12 1.2021968710721411 1.2021968710721411
48 13 1.177918257165368 1.177918257165368
48 14 1.2562226856941823 1.2562226856941823
48 15 0.9734829541254516 0.9734829541254516
48 16 1.1077899384146201 1.1077899384146201
48 17 0.7864602779122062 0.7864602779122062
48 18 1.4722372143366558 1.4722372143366558
48 19 1.9892528921520998 1.9892528921520998
48 20 1.3529994892118133 1.3529994892118133
48 21 0.693433349245721 0.693433349245721
48 22 1.544646602439182 1.544646602439182
48 23 1.1276711067351994 1.1276711067351994
48 24 1.7185975008725989 1.7185975008725989
48 25 1.6088932127762794 1.6088932127762794
48 26 1.4701257362402047 1.4701257362402047
48 27 1.3570123301672952 1.3570123301672952
48 28 1.371906802695843 1.371906802695843
48 29 1.3956499068959236 1.3956499068959236
48 30 1.3922895136224027 1.3922895136224027
48 31 1.102877722929251 1.102877722929251
48 32 1.3046665557376602 1.3046665557376602
48 33 1.1223898778129597 1.1223898778129597
48 34 1.3656316608431445 1.3656316608431445
48 35 1.2979153183366068 1.2979153183366068
48 36 1.0190848767315484 1.0190848767315484
48 37 0.9999081291255578 0.9999081291255578
48 38 1.2319102306081604 1.2319102306081604
48 39 1.596690388080723 1.596690388080723
48 40 1.340040572056543 1.340040572056543
48 41 1.221415196469157 1.221415196469157
48 42 1.427126098434976 1.427126098434976
48 43 1.680790181004961 1.680790181004961
48 44 1.4907843363092153 1.4907843363092153
48 45 1.4341556667621722 1.4341556667621722
48 46 1.6595886876343096 1.6595886876343096
48 47 1.2658109928726846 1.2658109928726846
48 48 1.4236558179130396 1.4236558179130396
48 49 1.7051901178779976 1.7051901178779976
48 50 0.7696580999543174 0.7696580999543174
48 51 1.7586926080910181 1.7586926080910181
48 52 1.5615258720068201 1.5615258720068201
48 53 1.2766619872256788 1.2766619872256788
48 54 0.8456209642470178 0.8456209642470178
48 55 1.0022106586646828 1.0022106586646828
48 56 1.4741258838592683 1.4741258838592683
48 57 1.5429189476901564 1.5429189476901564
48 58 0.9579286163921092 0.9579286163921092
48 59 1.4227325661628567 1.4227325661628567
48 60 1.3225081300760029 1.3225081300760029
48 61 1.9966715707169527 1.9966715707169527
48 62 1.865121092756275 1.865121092756275
48 63 1.2032522942627801 1.2032522942627801
48 64 1.0949810530892679 1.0949810530892679
48 65 0.9174545931731257 0.9174545931731257
48 66 1.3422093807776678 1.3422093807776678
48 67 1.4645081362789754 1.4645081362789754
48 68 1.5380057724798961 1.5380057724798961
48 69 1.3437015841812852 1.3437015841812852
48 70 1.328878954708744 1.328878954708744
48 71 1.1664964469976093 1.1664964469976093
48 72 1.3053060149393405 1.3053060149393405
48 73 1.6285295135937023 1.6285295135937023
48 74 0.9950134309695219 0.9950134309695219
48 75 1.6434175299796612 1.6434175299796612
48 76 1.0573476220621014 1.0573476220621014
48 77 0.9379544925734935 0.9379544925734935
48 78 1.7356924963660838 1.7356924963660838
48 79 1.4266087175471904 1.4266087175471904
48 80 0.8260729965371064 0.8260729965371064
48 81 1.338147578000643 1.338147578000643
48 82 1.7506963683215682 1.7506963683215682
48 83 1.1502028092303105 1.1502028092303105
48 84 1.0707388666224846 1.0707388666224846
48 85 0.9801080893354709 0.9801080893354709
48 86 1.7694166480008378 1.7694166480008378
48 87 1.501956392534264 1.501956392534264
48 88 0.8228323542382845 0.8228323542382845
48 89 0.9365654307216928 0.9365654307216928
48 90 1.7560691749830035 1.7560691749830035
48 91 1.0520913117293742 1.0520913117293742
48 92 1.1375580184626306 1.1375580184626306
48 93 1.5811585959177652 1.5811585959177652
48 94 1.2156213247383152 1.2156213247383152
48 95 1.9234930525878495 1.9234930525878495
48 96 1.2439730565735678 1.2439730565735678
48 97 1.4032484894956025 1.4032484894956025
48 98 1.694535214946936 1.694535214946936
48 99 1.3883251791759363 1.3883251791759363
48 100 1.7284311687298766 1.7284311687298766
49 1 1.194160791439677 1.194160791439677
49 2 1.3847575601824553 1.3847575601824553
49 3 1.6563691566272882 1.6563691566272882
49 4 1.1880850171184802 1.1880850171184802
49 5 1.7077850590578396 1.7077850590578396
49 6 1.7214396224923745 1.7214396224923745
49 7 1.8962133242688 1.8962133242688
49 8 1.201732433672718 1.201732433672718
49 9 1.3779239819759972 1.3779239819759972
49 10 1.6539942302694661 1.6539942302694661
49 11 1.269050250308032 1.269050250308032
49 12 0.958776665845886 0.958776665845886
49 13 1.1389374544444038 1.1389374544444038
49 14 1.303612236493541 1.303612236493541
49 15 0.9734829541254516 0.9734829541254516
49 16 1.0451838344871358 1.0451838344871358
49 17 1.0326215333254218 1.0326215333254218
49 18 1.4722372143366558 1.4722372143366558
49 19 1.9892528921520998 1.9892528921520998
49 20 1.2500085355810202 1.2500085355810202
49 21 1.3419621309466958 1.3419621309466958
49 22 1.544646602439182 1.544646602439182
49 23 1.138200882370402 1.138200882370402
49 24 1.7185975008725989 1.7185975008725989
49 25 0.0 0.0
49 26 1.0745283775270897 1.0745283775270897
49 27 1.5179690167697868 1.5179690167697868
49 28 1.371906802695843 1.371906802695843
49 29 1.3956499068959236 1.3956499068959236
49 30 1.3922895136224016 1.3922895136224016
49 31 1.2371339587547865 1.2371339587547865
49 32 1.7552016090904776 1.7552016090904776
49 33 1.0815882109964656 1.0815882109964656
49 34 1.3656316608431458 1.3656316608431458
49 35 1.2507328646975768 1.2507328646975768
49 36 1.1293669189004205 1.1293669189004205
49 37 0.9999081291255578 0.9999081291255578
49 38 1.2693685260028151 1.2693685260028151
49 39 1.5966903880807162 1.5966903880807162
49 40 1.3400405720565418 1.3400405720565418
49 41 1.221415196469157 1.221415196469157
49 42 1.4503069621752551 1.4503069621752551
49 43 1.5025688764724952 1.5025688764724952
49 44 1.4907843363092153 1.4907843363092153
49 45 1.4327900959922473 1.4327900959922473
49 46 1.5332600208925928 1.5332600208925928
49 47 1.2658109928726857 1.2658109928726857
49 48 0.5448094949054904 0.5448094949054904
49 49 1.7051901178779976 1.7051901178779976
49 50 0.7696580999543174 0.7696580999543174
49 51 1.7586926080910181 1.7586926080910181
49 52 1.3664685096138403 1.3664685096138403
49 53 1.2766619872256788 1.2766619872256788
49 54 0.9869750016552716 0.9869750016552716
49 55 1.0022106586646828 1.0022106586646828
49 56 1.4741258838592683 1.4741258838592683
49 57 1.5429189476901564 1.5429189476901564
49 58 1.166735236938076 1.166735236938076
49 59 1.4227325661628567 1.4227325661628567
49 60 1.22183819295699 1.22183819295699
49 61 1.2354411726336882 1.2354411726336882
49 62 1.7755423821740883 1.7755423821740883
49 63 1.2032522942627806 1.2032522942627806
49 64 1.0423909069434738 1.0423909069434738
49 65 0.9174545931731257 0.9174545931731257
49 66 1.2663551984354169 1.2663551984354169
49 67 1.4645081362789754 1.4645081362789754
49 68 1.5380057724798961 1.5380057724798961
49 69 1.3437015841812852 1.3437015841812852
49 70 1.328878954708744 1.328878954708744
49 71 1.1852298491454023 1.1852298491454023
49 72 0.9246873198083341 0.9246873198083341
49 73 1.6285295135937023 1.6285295135937023
49 74 0.9950134309695347 0.9950134309695347
49 75 1.7054135593528832 1.7054135593528832
49 76 1.0573476220621014 1.0573476220621014
49 77 1.2729887318394255 1.2729887318394255
49 78 1.7356924963660838 1.7356924963660838
49 79 1.4266087175471904 1.4266087175471904
49 80 1.0146679868123463 1.0146679868123463
49 81 1.338147578000643 1.338147578000643
49 82 1.7506963683215682 1.7506963683215682
49 83 0.9563907090672834 0.9563907090672834
49 84 1.0707388666224846 1.0707388666224846
